customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
15493,32,5,1953.41,4,4,4,444,At Risk
15494,20,2,1280.58,4,3,4,434,At Risk
15497,17,2,1262.2,4,3,4,434,At Risk
15498,2,27,13316.4,5,5,5,555,At Risk
15500,7,4,1131.56,5,4,4,544,At Risk
15502,15,12,10384.93,4,5,5,455,At Risk
15503,362,1,141.04,1,1,1,111,Lost Customers
15504,80,1,52.83,2,1,1,211,Others
15505,52,5,3610.96,3,4,5,345,At Risk
15506,22,3,972.08,4,3,4,434,At Risk
15507,171,1,475.86,2,1,2,212,Others
15508,188,6,1000.27,1,5,4,154,Loyal Customers
15510,330,1,250,1,1,2,112,Lost Customers
15511,11,5,900.53,5,4,3,543,At Risk
15512,155,2,121,2,3,1,231,At Risk
15513,32,19,14758.22,4,5,5,455,At Risk
15514,11,11,4023.72,5,5,5,555,At Risk
15516,44,3,62.43,3,3,1,331,At Risk
15517,232,1,267.03,1,1,2,112,Lost Customers
15518,63,8,1921.55,3,5,4,354,At Risk
15520,1,1,343.5,5,1,2,512,Others
15521,39,8,3000.2,3,5,5,355,At Risk
15522,32,2,397.99,4,3,2,432,At Risk
15523,83,1,412.01,2,1,2,212,Others
15524,24,1,440,4,1,2,412,Others
15525,1,3,734.37,5,3,3,533,At Risk
15526,32,2,148.44,4,3,1,431,At Risk
15527,18,8,2428.53,4,5,5,455,At Risk
15528,253,1,229.33,1,1,1,111,Lost Customers
15529,22,11,3962.6,4,5,5,455,At Risk
15530,21,4,1497.31,4,4,4,444,At Risk
15531,7,2,1972.39,5,3,4,534,At Risk
15532,24,4,1564.73,4,4,4,444,At Risk
15533,18,3,807.57,4,3,3,433,At Risk
15535,172,4,502.9,2,4,3,243,At Risk
15537,162,1,110.92,2,1,1,211,Others
15539,6,1,538.46,5,1,3,513,Others
15540,10,1,213.3,5,1,1,511,Others
15541,113,1,85.13,2,1,1,211,Others
15543,287,1,127.86,1,1,1,111,Lost Customers
15544,8,9,3546.71,5,5,5,555,At Risk
15545,53,2,288.97,3,3,2,332,At Risk
15547,6,14,4910.6,5,5,5,555,At Risk
15549,76,3,1681.46,2,3,4,234,At Risk
15550,3,4,575.63,5,4,3,543,At Risk
15551,36,1,436.06,3,1,2,312,Others
15552,216,1,90.12,1,1,1,111,Lost Customers
15553,59,1,428.93,3,1,2,312,Others
15554,277,1,217.2,1,1,1,111,Lost Customers
15555,11,16,4794.86,5,5,5,555,At Risk
15556,23,1,279.77,4,1,2,412,Others
15557,28,1,468.91,4,1,2,412,Others
15561,11,4,800.59,5,4,3,543,At Risk
15562,351,1,134.55,1,1,1,111,Lost Customers
15563,21,4,1400.44,4,4,4,444,At Risk
15565,49,2,173.16,3,3,1,331,At Risk
15567,18,1,186.01,4,1,1,411,Others
15568,2,3,758.29,5,3,3,533,At Risk
15569,103,5,1375.71,2,4,4,244,At Risk
15570,6,12,4148.82,5,5,5,555,At Risk
15571,11,4,650.43,5,4,3,543,At Risk
15572,4,7,2533.42,5,5,5,555,At Risk
15573,31,2,591.19,4,3,3,433,At Risk
15574,177,4,675.64,2,4,3,243,At Risk
15576,37,1,921.37,3,1,3,313,Others
15577,150,3,258.88,2,3,2,232,At Risk
15578,161,1,127.1,2,1,1,211,Others
15579,68,2,327.6,3,3,2,332,At Risk
15581,120,13,3675.77,2,5,5,255,At Risk
15582,24,3,682.91,4,3,3,433,At Risk
15584,23,4,720.86,4,4,3,443,At Risk
15585,176,1,455.3,2,1,2,212,Others
15587,49,4,913.68,3,4,3,343,At Risk
15589,255,3,478.53,1,3,2,132,Loyal Customers
15592,46,1,388.58,3,1,2,312,Others
15593,70,1,199.8,3,1,1,311,Others
15594,15,5,1771.78,4,4,4,444,At Risk
15596,100,5,1406.59,2,4,4,244,At Risk
15597,34,1,324.57,3,1,2,312,Others
15598,52,1,240.68,3,1,1,311,Others
15599,26,2,761.74,4,3,3,433,At Risk
15601,10,14,6776.56,5,5,5,555,At Risk
15602,7,9,1297.87,5,5,4,554,At Risk
15603,78,1,48.48,2,1,1,211,Others
15604,51,1,216.39,3,1,1,311,Others
15605,35,5,1198.23,3,4,4,344,At Risk
15606,60,9,2920.16,3,5,5,355,At Risk
15607,336,1,104.76,1,1,1,111,Lost Customers
15608,27,4,1093.68,4,4,4,444,At Risk
15609,183,1,298.48,1,1,2,112,Lost Customers
15610,51,1,112.46,3,1,1,311,Others
15611,9,13,1591.45,5,5,4,554,At Risk
15612,35,2,195.15,3,3,1,331,At Risk
15615,9,23,10399.74,5,5,5,555,At Risk
15618,32,4,776.851,4,4,3,443,At Risk
15619,10,1,336.4,5,1,2,512,Others
15620,56,3,1553.18,3,3,4,334,At Risk
15621,3,4,1293.03,5,4,4,544,At Risk
15622,42,9,3709.56,3,5,5,355,At Risk
15623,140,1,301.03,2,1,2,212,Others
15624,116,4,588.13,2,4,3,243,At Risk
15625,103,4,1534.26,2,4,4,244,At Risk
15626,74,2,675.8,2,3,3,233,At Risk
15628,4,9,2870.24,5,5,5,555,At Risk
15630,44,2,1186.35,3,3,4,334,At Risk
15632,15,8,3285.31,4,5,5,455,At Risk
15634,16,1,243.55,4,1,1,411,Others
15636,89,2,724.76,2,3,3,233,At Risk
15637,52,1,223.36,3,1,1,311,Others
15639,133,1,425.32,2,1,2,212,Others
15640,3,15,12416.11,5,5,5,555,At Risk
15641,104,4,1887.2,2,4,4,244,At Risk
15643,191,3,664,1,3,3,133,Loyal Customers
15644,165,4,803.54,2,4,3,243,At Risk
15645,18,1,612.01,4,1,3,413,Others
15646,157,3,447.64,2,3,2,232,At Risk
15648,203,2,639.5,1,3,3,133,Loyal Customers
15649,335,2,816,1,3,3,133,Loyal Customers
15651,36,3,646.3,3,3,3,333,At Risk
15652,90,1,337.74,2,1,2,212,Others
15653,92,2,877.44,2,3,3,233,At Risk
15654,8,2,922.53,5,3,3,533,At Risk
15655,242,1,560.67,1,1,3,113,Lost Customers
15656,44,4,748.5,3,4,3,343,At Risk
15657,22,1,30,4,1,1,411,Others
15658,189,5,1024.1,1,4,4,144,Loyal Customers
15659,43,1,306.45,3,1,2,312,Others
15660,24,9,1600.86,4,5,4,454,At Risk
15661,316,2,309.8,1,3,2,132,Loyal Customers
15663,105,1,138.14,2,1,1,211,Others
15664,50,1,386.43,3,1,2,312,Others
15665,167,2,2222.21,2,3,5,235,At Risk
15667,39,1,301.32,3,1,2,312,Others
15668,217,1,76.32,1,1,1,111,Lost Customers
15669,39,4,684.34,3,4,3,343,At Risk
15670,296,1,173.05,1,1,1,111,Lost Customers
15671,18,7,2657.13,4,5,5,455,At Risk
15673,87,4,2726.23,2,4,5,245,At Risk
15674,72,5,2446.6,2,4,5,245,At Risk
15675,80,3,323.69,2,3,2,232,At Risk
15676,18,3,3435.76,4,3,5,435,At Risk
15677,48,1,657.23,3,1,3,313,Others
15678,52,1,352.7,3,1,2,312,Others
15679,23,4,781.28,4,4,3,443,At Risk
15680,8,3,1333.68,5,3,4,534,At Risk
15681,24,5,1426.16,4,4,4,444,At Risk
15683,116,1,193.75,2,1,1,211,Others
15687,8,9,2993.1,5,5,5,555,At Risk
15689,119,2,254.1,2,3,2,232,At Risk
15690,3,2,239.76,5,3,1,531,At Risk
15691,251,1,136.8,1,1,1,111,Lost Customers
15692,27,1,191.04,4,1,1,411,Others
15694,0,14,6479.4,5,5,5,555,At Risk
15695,266,2,409.98,1,3,2,132,Loyal Customers
15696,32,8,2711.11,4,5,5,455,At Risk
15699,17,1,309.65,4,1,2,412,Others
15700,171,2,696.68,2,3,3,233,At Risk
15701,1,4,1529,5,4,4,544,At Risk
15703,264,1,211.5,1,1,1,111,Lost Customers
15704,139,4,2293.62,2,4,5,245,At Risk
15705,200,1,143.1,1,1,1,111,Lost Customers
15706,63,4,1060.56,3,4,4,344,At Risk
15707,34,4,916.98,3,4,3,343,At Risk
15708,40,7,3235.25,3,5,5,355,At Risk
15709,283,1,133.25,1,1,1,111,Lost Customers
15712,8,5,1072.36,5,4,4,544,At Risk
15713,142,2,356.7,2,3,2,232,At Risk
15714,11,2,330.03,5,3,2,532,At Risk
15716,145,4,1101.11,2,4,4,244,At Risk
15717,233,1,150.3,1,1,1,111,Lost Customers
15719,32,13,5030.07,4,5,5,455,At Risk
15720,23,1,598.73,4,1,3,413,Others
15721,11,1,471.4,5,1,2,512,Others
15722,35,5,2211.21,3,4,5,345,At Risk
15723,364,1,190.7,1,1,1,111,Lost Customers
15724,200,2,218.25,1,3,1,131,Loyal Customers
15725,14,1,415.25,4,1,2,412,Others
15727,16,7,5159.06,4,5,5,455,At Risk
15729,212,1,85,1,1,1,111,Lost Customers
15730,65,3,1120.88,3,3,4,334,At Risk
15732,211,2,294.12,1,3,2,132,Loyal Customers
15733,282,1,162.3,1,1,1,111,Lost Customers
15734,114,2,1339.45,2,3,4,234,At Risk
15737,14,8,1188.12,4,5,4,454,At Risk
15738,18,16,4812.42,4,5,5,455,At Risk
15739,65,1,449.12,3,1,2,312,Others
15740,48,1,154.88,3,1,1,311,Others
15743,15,4,775.96,4,4,3,443,At Risk
15744,77,1,34.8,2,1,1,211,Others
15745,18,4,1094.59,4,4,4,444,At Risk
15746,133,1,196.88,2,1,1,211,Others
15747,12,3,946.64,5,3,4,534,At Risk
15748,39,1,144.36,3,1,1,311,Others
15749,234,3,44534.3,1,3,5,135,Loyal Customers
15750,2,8,2463.05,5,5,5,555,At Risk
15752,39,7,2626.6,3,5,5,355,At Risk
15753,304,1,79.2,1,1,1,111,Lost Customers
15754,50,3,458.57,3,3,2,332,At Risk
15755,9,6,2364.25,5,5,5,555,At Risk
15756,60,4,528.01,3,4,3,343,At Risk
15757,65,2,714.42,3,3,3,333,At Risk
15758,24,1,205.25,4,2,1,421,Others
15759,217,3,253.04,1,3,2,132,Loyal Customers
15762,64,2,583.75,3,3,3,333,At Risk
15763,31,2,1086.92,4,3,4,434,At Risk
15764,87,6,3279.97,2,5,5,255,At Risk
15766,63,1,315.06,3,2,2,322,Others
15768,115,3,621.83,2,4,3,243,At Risk
15769,6,26,56252.72,5,5,5,555,At Risk
15773,5,1,635.68,5,2,3,523,Others
15774,68,1,270.8,3,2,2,322,Others
15775,244,1,104.9,1,2,1,121,Others
15776,132,1,241.62,2,2,1,221,Others
15777,240,4,1047.11,1,4,4,144,Loyal Customers
15780,183,3,475.28,1,4,2,142,Loyal Customers
15781,24,3,345.46,4,4,2,442,At Risk
15782,9,3,2614.74,5,4,5,545,At Risk
15783,10,1,246.3,5,2,1,521,Others
15785,32,5,2328.97,4,4,5,445,At Risk
15786,45,3,4919,3,4,5,345,At Risk
15787,25,3,933.26,4,4,3,443,At Risk
15789,357,1,351.3,1,2,2,122,Others
15790,9,1,218.75,5,2,1,521,Others
15791,43,2,1612.69,3,3,4,334,At Risk
15793,14,3,965.61,4,4,4,444,At Risk
15795,149,1,610.01,2,2,3,223,Others
15796,0,8,2708.61,5,5,5,555,At Risk
15797,112,4,2207.4,2,4,5,245,At Risk
15799,75,3,884.14,2,4,3,243,At Risk
15800,106,2,696.89,2,3,3,233,At Risk
15801,45,3,1063.95,3,4,4,344,At Risk
15802,142,1,451.42,2,2,2,222,Others
15803,50,1,415.82,3,2,2,322,Others
15804,0,13,4206.39,5,5,5,555,At Risk
15805,22,17,5488.18,4,5,5,455,At Risk
15806,45,3,784.58,3,4,3,343,At Risk
15807,49,3,903.9,3,4,3,343,At Risk
15808,305,4,3651.27,1,4,5,145,Loyal Customers
15809,35,5,515.77,3,4,3,343,At Risk
15810,78,4,1391.98,2,4,4,244,At Risk
15811,21,6,2218.62,4,5,5,455,At Risk
15812,106,5,1801.14,2,4,4,244,At Risk
15813,207,2,1303.91,1,3,4,134,Loyal Customers
15814,16,4,1945.33,4,4,4,444,At Risk
15815,63,5,2100.6,3,4,5,345,At Risk
15819,48,4,1905.45,3,4,4,344,At Risk
15820,319,1,206.98,1,2,1,121,Others
15821,43,2,570.96,3,3,3,333,At Risk
15822,2,2,885.47,5,3,3,533,At Risk
15823,371,1,15,1,2,1,121,Others
15825,171,1,532.94,2,2,3,223,Others
15826,55,3,1654.31,3,4,4,344,At Risk
15827,72,14,1836.09,2,5,4,254,At Risk
15829,98,2,636.14,2,3,3,233,At Risk
15830,37,1,576,3,2,3,323,Others
15831,57,3,794.64,3,4,3,343,At Risk
15832,253,1,836.79,1,2,3,123,Others
15834,69,4,2225.15,3,4,5,345,At Risk
15835,43,4,954.09,3,4,4,344,At Risk
15836,49,1,137.37,3,2,1,321,Others
15837,64,1,391.98,3,2,2,322,Others
15838,10,19,33643.08,5,5,5,555,At Risk
15839,32,3,1048.49,4,4,4,444,At Risk
15840,58,2,355.56,3,3,2,332,At Risk
15841,72,4,1224.06,2,4,4,244,At Risk
15843,303,1,118.95,1,2,1,121,Others
15844,45,1,130.74,3,2,1,321,Others
15845,17,8,3711.77,4,5,5,455,At Risk
15847,37,2,389.27,3,3,2,332,At Risk
15850,18,2,234.88,4,3,1,431,At Risk
15852,186,2,160.71,1,3,1,131,Loyal Customers
15853,51,1,110.8,3,2,1,321,Others
15854,3,12,2969.12,5,5,5,555,At Risk
15855,136,5,712.24,2,4,3,243,At Risk
15856,3,27,16143.64,5,5,5,555,At Risk
15857,18,1,297,4,2,2,422,Others
15858,15,5,1427.57,4,4,4,444,At Risk
15860,40,8,965.16,3,5,4,354,At Risk
15861,11,8,3146.92,5,5,5,555,At Risk
15862,7,4,832.88,5,4,3,543,At Risk
15863,25,2,68.84,4,3,1,431,At Risk
15864,21,6,1936.32,4,5,4,454,At Risk
15865,40,3,895.13,3,4,3,343,At Risk
15866,100,1,211.89,2,2,1,221,Others
15867,4,15,3810.14,5,5,5,555,At Risk
15869,276,2,149.64,1,3,1,131,Loyal Customers
15870,32,1,351.44,4,2,2,422,Others
15872,14,2,316.25,4,3,2,432,At Risk
15874,63,7,4405.88,3,5,5,355,At Risk
15877,1,2,490.33,5,3,3,533,At Risk
15880,368,1,329.03,1,2,2,122,Others
15881,311,5,501.39,1,4,3,143,Loyal Customers
15882,198,4,516.36,1,4,3,143,Loyal Customers
15883,1,2,396.48,5,3,2,532,At Risk
15885,92,3,379.35,2,4,2,242,At Risk
15886,59,1,181.09,3,2,1,321,Others
15888,80,1,168.31,2,2,1,221,Others
15889,156,2,420.07,2,3,2,232,At Risk
15891,226,1,511.68,1,2,3,123,Others
15894,252,2,258.25,1,3,2,132,Loyal Customers
15895,149,1,179.17,2,2,1,221,Others
15897,193,2,208.59,1,3,1,131,Loyal Customers
15898,0,5,1383.83,5,4,4,544,At Risk
15899,368,1,56.25,1,2,1,121,Others
15900,23,1,337.28,4,2,2,422,Others
15901,16,3,351.73,4,4,2,442,At Risk
15903,9,7,5126.76,5,5,5,555,At Risk
15904,7,1,164.68,5,2,1,521,Others
15906,19,7,1567.69,4,5,4,454,At Risk
15907,3,3,882.72,5,4,3,543,At Risk
15909,173,1,191.94,2,2,1,221,Others
15910,0,8,1228.88,5,5,4,554,At Risk
15912,177,2,264.62,2,3,2,232,At Risk
15916,15,8,1502.86,4,5,4,454,At Risk
15917,247,1,123.1,1,2,1,121,Others
15918,190,2,334.23,1,3,2,132,Loyal Customers
15919,19,2,525.69,4,3,3,433,At Risk
15920,153,4,167.5,2,4,1,241,At Risk
15921,172,1,323.03,2,2,2,222,Others
15922,372,1,369.5,1,2,2,122,Others
15923,372,1,127.08,1,2,1,121,Others
15925,193,1,207.15,1,2,1,121,Others
15930,66,1,426.63,3,2,2,322,Others
15932,3,8,2495.87,5,5,5,555,At Risk
15933,20,3,1107.46,4,4,4,444,At Risk
15935,238,2,416.86,1,3,2,132,Loyal Customers
15937,63,1,145.35,3,2,1,321,Others
15938,111,5,404.58,2,4,2,242,At Risk
15939,89,15,6115.01,2,5,5,255,At Risk
15940,310,1,35.8,1,2,1,121,Others
15942,133,1,337.44,2,2,2,222,Others
15944,276,1,325.1,1,2,2,122,Others
15945,364,1,181,1,2,1,121,Others
15947,82,1,1708.24,2,2,4,224,Others
15948,7,2,955.24,5,3,4,534,At Risk
15949,16,2,364.72,4,3,2,432,At Risk
15950,31,4,1744.71,4,4,4,444,At Risk
15951,8,2,708.22,5,3,3,533,At Risk
15952,33,4,781.91,3,4,3,343,At Risk
15953,14,8,1657.28,4,5,4,454,At Risk
15955,23,14,4416.26,4,5,5,455,At Risk
15957,31,1,428.89,4,2,2,422,Others
15958,73,1,104.35,2,2,1,221,Others
15963,19,2,470.76,4,3,2,432,At Risk
15965,16,4,808.87,4,4,3,443,At Risk
15967,22,2,397.68,4,3,2,432,At Risk
15969,2,3,666.1,5,4,3,543,At Risk
15970,303,1,314.1,1,2,2,122,Others
15971,17,12,4199.85,4,5,5,455,At Risk
15973,366,1,307.82,1,2,2,122,Others
15974,38,7,3442.15,3,5,5,355,At Risk
15975,83,1,371.01,2,2,2,222,Others
15976,164,2,427.64,2,3,2,232,At Risk
15977,16,2,1054.73,4,3,4,434,At Risk
15978,76,1,1098.78,2,2,4,224,Others
15980,88,3,2398.86,2,4,5,245,At Risk
15981,24,8,3408.48,4,5,5,455,At Risk
15983,21,4,1465.12,4,4,4,444,At Risk
15984,2,10,2780.63,5,5,5,555,At Risk
15985,122,2,1142.42,2,3,4,234,At Risk
15986,29,1,168.12,4,2,1,421,Others
15987,11,7,1432.77,5,5,4,554,At Risk
15988,18,1,156.78,4,2,1,421,Others
15990,43,2,792.11,3,3,3,333,At Risk
15992,3,1,41.99,5,2,1,521,Others
15993,8,7,2777.67,5,5,5,555,At Risk
15994,54,1,414.27,3,2,2,322,Others
15996,87,6,1032.58,2,5,4,254,At Risk
15998,36,5,3080.22,3,4,5,345,At Risk
16000,2,3,12393.7,5,4,5,545,At Risk
16003,29,5,2735.37,4,4,5,445,At Risk
16005,11,4,578.71,5,4,3,543,At Risk
16006,210,1,101.4,1,2,1,121,Others
16007,47,4,1693.81,3,4,4,344,At Risk
16008,23,3,478.78,4,4,2,442,At Risk
16009,21,4,972.11,4,4,4,444,At Risk
16010,245,3,392.4,1,4,2,142,Loyal Customers
16011,7,16,3352.96,5,5,5,555,At Risk
16012,34,3,1415.29,3,4,4,344,At Risk
16013,3,47,37130.6,5,5,5,555,At Risk
16014,37,3,646.83,3,4,3,343,At Risk
16015,3,3,704.55,5,4,3,543,At Risk
16016,2,8,1465.51,5,5,4,554,At Risk
16017,46,1,211.88,3,2,1,321,Others
16018,38,2,408.9,3,3,2,332,At Risk
16019,46,9,3786.24,3,5,5,355,At Risk
16020,16,3,851.01,4,4,3,443,At Risk
16022,259,1,602.63,1,2,3,123,Others
16023,45,3,719.81,3,4,3,343,At Risk
16024,11,1,251.03,5,2,2,522,Others
16025,29,1,439.66,4,2,2,422,Others
16026,42,1,236.09,3,2,1,321,Others
16027,91,6,934.62,2,5,4,254,At Risk
16029,38,63,80850.84,3,5,5,355,At Risk
16030,309,1,331.24,1,2,2,122,Others
16031,91,2,547.9,2,3,3,233,At Risk
16033,5,20,8778.82,5,5,5,555,At Risk
16034,195,3,437.7,1,4,2,142,Loyal Customers
16036,86,2,758.92,2,3,3,233,At Risk
16037,269,3,855.02,1,4,3,143,Loyal Customers
16038,7,3,471.78,5,4,2,542,At Risk
16040,64,3,1313.55,3,4,4,344,At Risk
16041,30,3,3166.4,4,4,5,445,At Risk
16042,21,5,1177.47,4,4,4,444,At Risk
16043,37,4,773.99,3,4,3,343,At Risk
16045,119,4,1340.7,2,4,4,244,At Risk
16048,372,2,256.44,1,3,2,132,Loyal Customers
16049,39,3,1074.81,3,4,4,344,At Risk
16050,173,1,137.9,2,2,1,221,Others
16052,53,1,362.06,3,2,2,322,Others
16053,32,2,1511.95,4,3,4,434,At Risk
16054,144,1,783.9,2,2,3,223,Others
16055,220,1,134.8,1,2,1,121,Others
16056,44,1,650.75,3,2,3,323,Others
16057,15,7,2263.12,4,5,5,455,At Risk
16059,65,6,1453.16,3,5,4,354,At Risk
16062,9,4,1153.62,5,4,4,544,At Risk
16063,259,1,335.32,1,2,2,122,Others
16065,364,1,367.14,1,2,2,122,Others
16066,16,5,1521.04,4,4,4,444,At Risk
16070,21,2,852.15,4,3,3,433,At Risk
16071,44,1,326.24,3,2,2,322,Others
16072,287,1,584.32,1,2,3,123,Others
16073,296,1,122.4,1,2,1,121,Others
16076,2,10,2234.73,5,5,5,555,At Risk
16078,283,1,79.2,1,2,1,121,Others
16079,16,3,1352,4,4,4,444,At Risk
16080,81,2,217.16,2,3,1,231,At Risk
16081,55,5,2799.42,3,4,5,345,At Risk
16083,100,2,1317.62,2,3,4,234,At Risk
16084,298,1,436.18,1,2,2,122,Others
16085,22,5,981.51,4,4,4,444,At Risk
16086,58,5,1121.39,3,4,4,344,At Risk
16091,154,2,315.06,2,3,2,232,At Risk
16092,114,3,817.86,2,4,3,243,At Risk
16093,106,1,17,2,2,1,221,Others
16094,11,4,1078.23,5,4,4,544,At Risk
16096,263,1,320.62,1,2,2,122,Others
16097,239,1,185.05,1,2,1,121,Others
16098,87,7,2005.63,2,5,4,254,At Risk
16099,49,3,731.9,3,4,3,343,At Risk
16101,70,1,1290.7,3,2,4,324,Others
16102,41,3,1842.14,3,4,4,344,At Risk
16103,6,6,1429.64,5,5,4,554,At Risk
16104,61,1,298.21,3,2,2,322,Others
16105,248,1,336.96,1,2,2,122,Others
16106,65,1,108.38,3,2,1,321,Others
16107,17,7,3204.16,4,5,5,455,At Risk
16108,84,1,842.5,2,2,3,223,Others
16109,218,2,611.88,1,3,3,133,Loyal Customers
16110,44,3,1320.95,3,4,4,344,At Risk
16112,142,4,195.74,2,4,1,241,At Risk
16113,182,1,161.38,1,2,1,121,Others
16114,170,1,135.75,2,2,1,221,Others
16115,9,8,1660.88,5,5,4,554,At Risk
16116,211,1,612.78,1,2,3,123,Others
16117,189,1,232.21,1,2,1,121,Others
16119,7,2,423.36,5,3,2,532,At Risk
16120,58,4,1309.14,3,4,4,344,At Risk
16121,56,2,854.66,3,3,3,333,At Risk
16122,72,4,684.42,2,4,3,243,At Risk
16123,51,1,307.78,3,2,2,322,Others
16124,316,1,249,1,2,1,121,Others
16125,366,1,289.35,1,2,2,122,Others
16126,28,4,6287.77,4,4,5,445,At Risk
16127,38,1,656.25,3,2,3,323,Others
16128,17,5,1880.22,4,4,4,444,At Risk
16131,51,6,3506.54,3,5,5,355,At Risk
16133,3,33,14589.04,5,5,5,555,At Risk
16134,21,2,618.09,4,3,3,433,At Risk
16135,262,1,517.55,1,2,3,123,Others
16136,59,3,709.38,3,4,3,343,At Risk
16139,18,3,635.41,4,4,3,443,At Risk
16140,65,2,725.18,3,3,3,333,At Risk
16141,87,1,620.4,2,2,3,223,Others
16142,249,1,535.34,1,2,3,123,Others
16143,2,6,2424.94,5,5,5,555,At Risk
16144,246,1,175.2,1,2,1,121,Others
16145,8,11,3799.49,5,5,5,555,At Risk
16146,156,3,734.13,2,4,3,243,At Risk
16147,133,1,375,2,2,2,222,Others
16148,295,1,76.32,1,2,1,121,Others
16149,4,2,280.52,5,3,2,532,At Risk
16150,42,5,2053.02,3,4,4,344,At Risk
16152,268,1,1829.04,1,2,4,124,Others
16153,49,5,1824.23,3,4,4,344,At Risk
16156,8,9,3092.04,5,5,5,555,At Risk
16157,15,3,656.69,4,4,3,443,At Risk
16159,281,1,348.2,1,2,2,122,Others
16160,64,2,1025.44,3,3,4,334,At Risk
16161,1,19,5533.67,5,5,5,555,At Risk
16162,251,1,37.4,1,2,1,121,Others
16163,231,2,856.6,1,3,3,133,Loyal Customers
16164,16,3,822.48,4,4,3,443,At Risk
16168,10,27,3787.6,5,5,5,555,At Risk
16169,7,4,1822.97,5,4,4,544,At Risk
16170,50,6,1885.05,3,5,4,354,At Risk
16171,58,1,73.2,3,2,1,321,Others
16172,94,5,1140.21,2,4,4,244,At Risk
16173,15,6,1418.32,4,5,4,454,At Risk
16174,125,3,1009.55,2,4,4,244,At Risk
16175,93,4,1037.59,2,4,4,244,At Risk
16177,49,1,331.95,3,2,2,322,Others
16178,137,1,197.9,2,2,1,221,Others
16179,60,1,215.83,3,2,1,321,Others
16180,99,8,10254.18,2,5,5,255,At Risk
16181,72,1,305.54,2,2,2,222,Others
16182,71,4,6617.65,3,4,5,345,At Risk
16183,66,1,338.71,3,2,2,322,Others
16184,63,6,1158.79,3,5,4,354,At Risk
16185,16,2,529.41,4,3,3,433,At Risk
16186,22,12,4006.94,4,5,5,455,At Risk
16187,31,15,6911.44,4,5,5,455,At Risk
16188,44,4,981.86,3,4,4,344,At Risk
16189,15,2,215.48,4,3,1,431,At Risk
16190,39,1,215.08,3,2,1,321,Others
16191,2,13,5180.52,5,5,5,555,At Risk
16193,236,1,314.45,1,2,2,122,Others
16198,74,1,400.681,2,2,2,222,Others
16200,3,2,1068.87,5,3,4,534,At Risk
16201,2,4,1863.47,5,4,4,544,At Risk
16202,360,1,365.27,1,2,2,122,Others
16203,58,4,592.9,3,4,3,343,At Risk
16204,22,1,384.18,4,2,2,422,Others
16205,30,4,757.63,4,4,3,443,At Risk
16206,54,4,537.06,3,4,3,343,At Risk
16207,24,1,394.38,4,2,2,422,Others
16208,44,2,664.26,3,3,3,333,At Risk
16209,88,5,2262.62,2,4,5,245,At Risk
16210,1,18,21086.3,5,5,5,555,At Risk
16211,88,1,547.02,2,2,3,223,Others
16212,18,2,690.34,4,3,3,433,At Risk
16213,78,1,159,2,2,1,221,Others
16214,170,3,1062.75,2,4,4,244,At Risk
16215,80,1,242.35,2,2,1,221,Others
16216,266,1,914.93,1,2,3,123,Others
16217,234,2,304.25,1,3,2,132,Loyal Customers
16218,29,7,3084.68,4,5,5,455,At Risk
16221,36,3,860.86,3,4,3,343,At Risk
16222,317,1,773.55,1,2,3,123,Others
16224,56,4,1295.3,3,4,4,344,At Risk
16225,44,5,1096.32,3,4,4,344,At Risk
16226,202,3,255.12,1,4,2,142,Loyal Customers
16227,224,1,314.22,1,2,2,122,Others
16229,86,2,1010.6,2,3,4,234,At Risk
16230,189,2,542.03,1,3,3,133,Loyal Customers
16232,43,4,990.88,3,4,4,344,At Risk
16233,70,3,536.68,3,4,3,343,At Risk
16235,40,5,867.31,3,4,3,343,At Risk
16236,77,1,432.2,2,2,2,222,Others
16239,56,2,414.2,3,3,2,332,At Risk
16240,23,2,3718.8,4,3,5,435,At Risk
16241,9,13,2590.31,5,5,5,555,At Risk
16242,7,7,3579.86,5,5,5,555,At Risk
16243,33,2,409.1,3,3,2,332,At Risk
16244,211,2,1522.75,1,3,4,134,Loyal Customers
16245,23,3,1413.66,4,4,4,444,At Risk
16247,169,1,114.56,2,2,1,221,Others
16248,61,1,152.94,3,2,1,321,Others
16249,52,5,1800.07,3,4,4,344,At Risk
16250,260,2,389.44,1,3,2,132,Loyal Customers
16253,66,2,3683.86,3,3,5,335,At Risk
16255,16,8,2619.91,4,5,5,455,At Risk
16256,266,1,752.43,1,2,3,123,Others
16257,176,1,46.95,2,2,1,221,Others
16258,44,5,5203.51,3,4,5,345,At Risk
16260,50,1,1035.45,3,2,4,324,Others
16261,16,4,728.54,4,4,3,443,At Risk
16265,8,9,5447,5,5,5,555,At Risk
16266,73,7,861.89,2,5,3,253,At Risk
16268,70,2,667.65,3,3,3,333,At Risk
16270,352,1,1141.24,1,2,4,124,Others
16271,2,5,1404.64,5,4,4,544,At Risk
16272,116,1,411.7,2,2,2,222,Others
16274,372,1,351.75,1,2,2,122,Others
16275,196,1,559.87,1,2,3,123,Others
16276,176,1,810.6,2,2,3,223,Others
16278,99,1,566.38,2,2,3,223,Others
16279,20,3,1502.78,4,4,4,444,At Risk
16281,71,1,2062.06,3,2,5,325,Others
16282,339,1,168.3,1,2,1,121,Others
16283,5,5,1570.81,5,4,4,544,At Risk
16284,30,2,812.68,4,3,3,433,At Risk
